        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)
     29.737911	     28.422691	     28.093914	     28.093914	
     29.739964	     28.424744	     28.095967	     28.095967	
     29.742015	     28.426795	     28.098017	     28.098017	
     29.744065	     28.428844	     28.100067	     28.100067	
     29.746113	     28.430891	     28.102114	     28.102114	
     29.748159	     28.432937	      28.10416	      28.10416	
     29.750203	     28.434981	     28.106203	     28.106203	
     29.752245	     28.437023	     28.108246	     28.108246	
     29.754286	     28.439064	     28.110286	     28.110286	
     29.756325	     28.441102	     28.112325	     28.112325	
     29.758362	     28.443139	     28.114362	     28.114362	
     29.760398	     28.445175	     28.116397	     28.116397	
     29.762432	     28.447208	     28.118431	     28.118431	
     29.764464	      28.44924	     28.120462	     28.120462	
     29.766495	     28.451271	     28.122492	     28.122492	
     29.768523	     28.453299	     28.124521	     28.124521	
      29.77055	     28.455326	     28.126548	     28.126548	
     29.772576	     28.457351	     28.128573	     28.128573	
     29.774599	     28.459374	     28.130596	     28.130596	
     29.776621	     28.461396	     28.132617	     28.132617	
     29.778641	     28.463416	     28.134637	     28.134637	
      29.78066	     28.465434	     28.136655	     28.136655	
     29.782677	      28.46745	     28.138672	     28.138672	
     29.784692	     28.469465	     28.140686	     28.140686	
     29.786705	     28.471478	       28.1427	       28.1427	
     29.788717	      28.47349	     28.144711	     28.144711	
     29.790727	     28.475499	      28.14672	      28.14672	
     29.792735	     28.477507	     28.148728	     28.148728	
     29.794742	     28.479514	     28.150735	     28.150735	
     29.796746	     28.481518	     28.152739	     28.152739	
      29.79875	     28.483521	     28.154742	     28.154742	
     29.800751	     28.485522	     28.156743	     28.156743	
     29.802751	     28.487522	     28.158743	     28.158743	
     29.804749	      28.48952	      28.16074	      28.16074	
     29.806745	     28.491516	     28.162736	     28.162736	
      29.80874	      28.49351	     28.164731	     28.164731	
     29.810733	     28.495503	     28.166723	     28.166723	
     29.812725	     28.497494	     28.168715	     28.168715	
     29.814714	     28.499484	     28.170704	     28.170704	
     29.816702	     28.501471	     28.172692	     28.172692	
     29.818689	     28.503457	     28.174677	     28.174677	
     29.820673	     28.505442	     28.176662	     28.176662	
     29.822656	     28.507424	     28.178644	     28.178644	
     29.824637	     28.509405	     28.180625	     28.180625	
     29.826617	     28.511385	     28.182605	     28.182605	
     29.828595	     28.513362	     28.184582	     28.184582	
     29.830571	     28.515338	     28.186558	     28.186558	
     29.832546	     28.517313	     28.188532	     28.188532	
     29.834519	     28.519285	     28.190505	     28.190505	
      29.83649	     28.521256	     28.192476	     28.192476	
      29.83846	     28.523226	     28.194445	     28.194445	
     29.840428	     28.525193	     28.196413	     28.196413	
     29.842394	     28.527159	     28.198379	     28.198379	
     29.844358	     28.529124	     28.200343	     28.200343	
     29.846321	     28.531086	     28.202306	     28.202306	
     29.848283	     28.533047	     28.204267	     28.204267	
     29.850242	     28.535007	     28.206226	     28.206226	
       29.8522	     28.536964	     28.208183	     28.208183	
     29.854157	      28.53892	     28.210139	     28.210139	
     29.856111	     28.540875	     28.212094	     28.212094	
     29.858064	     28.542828	     28.214046	     28.214046	
     29.860016	     28.544779	     28.215997	     28.215997	
     29.861965	     28.546728	     28.217947	     28.217947	
     29.863913	     28.548676	     28.219895	     28.219895	
      29.86586	     28.550622	     28.221841	     28.221841	
     29.867805	     28.552567	     28.223785	     28.223785	
     29.869748	     28.554509	     28.225728	     28.225728	
     29.871689	     28.556451	     28.227669	     28.227669	
     29.873629	      28.55839	     28.229609	     28.229609	
     29.875567	     28.560328	     28.231546	     28.231546	
     29.877504	     28.562264	     28.233483	     28.233483	
     29.879439	     28.564199	     28.235417	     28.235417	
     29.881372	     28.566132	      28.23735	      28.23735	
     29.883304	     28.568064	     28.239282	     28.239282	
     29.885234	     28.569993	     28.241211	     28.241211	
     29.887162	     28.571922	     28.243139	     28.243139	
     29.889089	     28.573848	     28.245066	     28.245066	
     29.891014	     28.575773	     28.246991	     28.246991	
     29.892938	     28.577696	     28.248914	     28.248914	
     29.894859	     28.579618	     28.250835	     28.250835	
      29.89678	     28.581538	     28.252755	     28.252755	
     29.898698	     28.583456	     28.254674	     28.254674	
     29.900615	     28.585373	      28.25659	      28.25659	
     29.902531	     28.587288	     28.258505	     28.258505	
     29.904445	     28.589202	     28.260419	     28.260419	
     29.906357	     28.591113	     28.262331	     28.262331	
     29.908267	     28.593024	     28.264241	     28.264241	
     29.910176	     28.594932	      28.26615	      28.26615	
     29.912084	      28.59684	     28.268057	     28.268057	
     29.913989	     28.598745	     28.269962	     28.269962	
     29.915893	     28.600649	     28.271866	     28.271866	
     29.917796	     28.602551	     28.273768	     28.273768	
     29.919697	     28.604452	     28.275668	     28.275668	
     29.921596	     28.606351	     28.277567	     28.277567	
     29.923494	     28.608248	     28.279465	     28.279465	
      29.92539	     28.610144	      28.28136	      28.28136	
     29.927284	     28.612038	     28.283255	     28.283255	
     29.929177	     28.613931	     28.285147	     28.285147	
     29.931068	     28.615822	     28.287038	     28.287038	
     29.932958	     28.617711	     28.288927	     28.288927	
     29.934846	     28.619599	     28.290815	     28.290815	
     29.936733	     28.621485	     28.292701	     28.292701	
     29.938617	      28.62337	     28.294586	     28.294586	
     29.940501	     28.625253	     28.296469	     28.296469	
     29.942382	     28.627134	      28.29835	      28.29835	
     29.944262	     28.629014	      28.30023	      28.30023	
     29.946141	     28.630892	     28.302108	     28.302108	
     29.948018	     28.632769	     28.303985	     28.303985	
     29.949893	     28.634644	      28.30586	      28.30586	
     29.951767	     28.636518	     28.307733	     28.307733	
     29.953639	      28.63839	     28.309605	     28.309605	
      29.95551	      28.64026	     28.311475	     28.311475	
     29.957379	     28.642129	     28.313344	     28.313344	
     29.959246	     28.643996	     28.315211	     28.315211	
     29.961112	     28.645861	     28.317077	     28.317077	
     29.962976	     28.647725	     28.318941	     28.318941	
     29.964839	     28.649588	     28.320803	     28.320803	
       29.9667	     28.651449	     28.322664	     28.322664	
      29.96856	     28.653308	     28.324523	     28.324523	
     29.970418	     28.655166	     28.326381	     28.326381	
