        Pcore(1)        Pcore(2)
     143.19444     70.567654
     143.19446     70.567666
     143.19447     70.567677
     143.19448     70.567688
     143.19449       70.5677
      143.1945     70.567711
     143.19451     70.567722
     143.19453     70.567733
     143.19454     70.567744
     143.19455     70.567755
     143.19456     70.567767
     143.19457     70.567778
     143.19458     70.567789
     143.19459       70.5678
      143.1946     70.567811
     143.19462     70.567821
     143.19463     70.567832
     143.19464     70.567843
     143.19465     70.567854
     143.19466     70.567865
     143.19467     70.567876
     143.19468     70.567886
     143.19469     70.567897
      143.1947     70.567908
     143.19471     70.567919
     143.19473     70.567929
     143.19474      70.56794
     143.19475      70.56795
     143.19476     70.567961
     143.19477     70.567972
     143.19478     70.567982
     143.19479     70.567993
      143.1948     70.568003
     143.19481     70.568014
     143.19482     70.568024
     143.19483     70.568034
     143.19484     70.568045
     143.19485     70.568055
     143.19486     70.568065
     143.19487     70.568076
     143.19489     70.568086
      143.1949     70.568096
     143.19491     70.568106
     143.19492     70.568116
     143.19493     70.568127
     143.19494     70.568137
     143.19495     70.568147
     143.19496     70.568157
     143.19497     70.568167
     143.19498     70.568177
     143.19499     70.568187
       143.195     70.568197
     143.19501     70.568207
     143.19502     70.568217
     143.19503     70.568227
     143.19504     70.568237
     143.19505     70.568246
     143.19506     70.568256
     143.19507     70.568266
     143.19508     70.568276
     143.19509     70.568285
      143.1951     70.568295
     143.19511     70.568305
     143.19512     70.568315
     143.19513     70.568324
     143.19514     70.568334
     143.19515     70.568343
     143.19516     70.568353
     143.19517     70.568362
     143.19518     70.568372
     143.19519     70.568381
      143.1952     70.568391
     143.19521       70.5684
     143.19522      70.56841
     143.19523     70.568419
     143.19524     70.568429
     143.19524     70.568438
     143.19525     70.568447
     143.19526     70.568457
     143.19527     70.568466
     143.19528     70.568475
     143.19529     70.568484
      143.1953     70.568493
     143.19531     70.568503
     143.19532     70.568512
     143.19533     70.568521
     143.19534      70.56853
     143.19535     70.568539
     143.19536     70.568548
     143.19537     70.568557
     143.19538     70.568566
     143.19538     70.568575
     143.19539     70.568584
      143.1954     70.568593
     143.19541     70.568602
     143.19542     70.568611
     143.19543      70.56862
     143.19544     70.568629
     143.19545     70.568638
     143.19546     70.568646
     143.19547     70.568655
     143.19548     70.568664
     143.19548     70.568673
     143.19549     70.568681
      143.1955      70.56869
     143.19551     70.568699
     143.19552     70.568707
     143.19553     70.568716
     143.19554     70.568725
     143.19555     70.568733
     143.19555     70.568742
     143.19556      70.56875
     143.19557     70.568759
     143.19558     70.568767
     143.19559     70.568776
      143.1956     70.568784
     143.19561     70.568793
     143.19562     70.568801
     143.19562     70.568809
     143.19563     70.568818
     143.19564     70.568826
     143.19565     70.568834
     143.19566     70.568843
     143.19567     70.568851
     143.19567     70.568859
     143.19568     70.568868
     143.19569     70.568876
      143.1957     70.568884
     143.19571     70.568892
     143.19572       70.5689
     143.19572     70.568908
     143.19573     70.568917
     143.19574     70.568925
     143.19575     70.568933
     143.19576     70.568941
     143.19577     70.568949
     143.19577     70.568957
     143.19578     70.568965
     143.19579     70.568973
      143.1958     70.568981
     143.19581     70.568989
     143.19581     70.568997
     143.19582     70.569004
     143.19583     70.569012
     143.19584      70.56902
     143.19585     70.569028
     143.19585     70.569036
     143.19586     70.569044
     143.19587     70.569051
     143.19588     70.569059
     143.19589     70.569067
     143.19589     70.569074
      143.1959     70.569082
     143.19591      70.56909
     143.19592     70.569097
     143.19593     70.569105
     143.19593     70.569113
     143.19594      70.56912
     143.19595     70.569128
     143.19596     70.569135
     143.19596     70.569143
     143.19597      70.56915
     143.19598     70.569158
     143.19599     70.569165
     143.19599     70.569173
       143.196      70.56918
     143.19601     70.569188
     143.19602     70.569195
     143.19602     70.569202
     143.19603      70.56921
     143.19604     70.569217
     143.19605     70.569224
     143.19605     70.569232
     143.19606     70.569239
     143.19607     70.569246
     143.19608     70.569254
     143.19608     70.569261
     143.19609     70.569268
      143.1961     70.569275
     143.19611     70.569282
     143.19611     70.569289
     143.19612     70.569297
     143.19613     70.569304
     143.19614     70.569311
     143.19614     70.569318
     143.19615     70.569325
     143.19616     70.569332
     143.19616     70.569339
     143.19617     70.569346
     143.19618     70.569353
     143.19619      70.56936
     143.19619     70.569367
      143.1962     70.569374
     143.19621     70.569381
     143.19621     70.569388
     143.19622     70.569395
     143.19623     70.569401
     143.19624     70.569408
     143.19624     70.569415
     143.19625     70.569422
     143.19626     70.569429
     143.19626     70.569435
     143.19627     70.569442
     143.19628     70.569449
     143.19628     70.569456
     143.19629     70.569462
      143.1963     70.569469
      143.1963     70.569476
     143.19631     70.569482
     143.19632     70.569489
     143.19632     70.569496
     143.19633     70.569502
     143.19634     70.569509
     143.19634     70.569515
     143.19635     70.569522
     143.19636     70.569528
     143.19636     70.569535
     143.19637     70.569541
     143.19638     70.569548
     143.19638     70.569554
     143.19639     70.569561
      143.1964     70.569567
      143.1964     70.569574
     143.19641      70.56958
     143.19642     70.569586
     143.19642     70.569593
     143.19643     70.569599
     143.19644     70.569606
     143.19644     70.569612
     143.19645     70.569618
     143.19646     70.569624
     143.19646     70.569631
     143.19647     70.569637
     143.19647     70.569643
     143.19648     70.569649
     143.19649     70.569656
     143.19649     70.569662
      143.1965     70.569668
     143.19651     70.569674
     143.19651      70.56968
     143.19652     70.569686
     143.19653     70.569693
     143.19653     70.569699
     143.19654     70.569705
     143.19654     70.569711
     143.19655     70.569717
     143.19656     70.569723
     143.19656     70.569729
     143.19657     70.569735
     143.19657     70.569741
     143.19658     70.569747
     143.19659     70.569753
     143.19659     70.569759
      143.1966     70.569765
      143.1966     70.569771
     143.19661     70.569776
     143.19662     70.569782
     143.19662     70.569788
     143.19663     70.569794
     143.19663       70.5698
     143.19664     70.569806
     143.19665     70.569811
     143.19665     70.569817
     143.19666     70.569823
     143.19666     70.569829
     143.19667     70.569835
     143.19668      70.56984
     143.19668     70.569846
     143.19669     70.569852
     143.19669     70.569857
      143.1967     70.569863
     143.19671     70.569869
     143.19671     70.569874
     143.19672      70.56988
     143.19672     70.569886
     143.19673     70.569891
     143.19673     70.569897
     143.19674     70.569902
     143.19675     70.569908
     143.19675     70.569913
     143.19676     70.569919
     143.19676     70.569924
     143.19677      70.56993
     143.19677     70.569935
     143.19678     70.569941
     143.19678     70.569946
     143.19679     70.569952
      143.1968     70.569957
      143.1968     70.569963
     143.19681     70.569968
     143.19681     70.569973
     143.19682     70.569979
     143.19682     70.569984
     143.19683      70.56999
     143.19683     70.569995
     143.19684         70.57
     143.19684     70.570005
     143.19685     70.570011
     143.19686     70.570016
     143.19686     70.570021
     143.19687     70.570027
     143.19687     70.570032
     143.19688     70.570037
     143.19688     70.570042
     143.19689     70.570047
     143.19689     70.570053
      143.1969     70.570058
      143.1969     70.570063
     143.19691     70.570068
     143.19691     70.570073
     143.19692     70.570078
     143.19692     70.570083
     143.19693     70.570089
     143.19693     70.570094
     143.19694     70.570099
     143.19694     70.570104
     143.19695     70.570109
     143.19696     70.570114
     143.19696     70.570119
     143.19697     70.570124
     143.19697     70.570129
     143.19698     70.570134
     143.19698     70.570139
     143.19699     70.570144
     143.19699     70.570149
       143.197     70.570154
       143.197     70.570158
     143.19701     70.570163
     143.19701     70.570168
     143.19702     70.570173
     143.19702     70.570178
     143.19703     70.570183
     143.19703     70.570188
     143.19704     70.570192
     143.19704     70.570197
     143.19705     70.570202
     143.19705     70.570207
     143.19706     70.570212
     143.19706     70.570216
     143.19706     70.570221
     143.19707     70.570226
     143.19707     70.570231
     143.19708     70.570235
     143.19708      70.57024
     143.19709     70.570245
     143.19709     70.570249
      143.1971     70.570254
      143.1971     70.570259
     143.19711     70.570263
     143.19711     70.570268
     143.19712     70.570273
     143.19712     70.570277
     143.19713     70.570282
     143.19713     70.570286
     143.19714     70.570291
     143.19714     70.570295
     143.19715       70.5703
     143.19715     70.570304
     143.19715     70.570309
     143.19716     70.570314
     143.19716     70.570318
     143.19717     70.570323
     143.19717     70.570327
     143.19718     70.570331
     143.19718     70.570336
     143.19719      70.57034
     143.19719     70.570345
      143.1972     70.570349
      143.1972     70.570354
      143.1972     70.570358
     143.19721     70.570362
     143.19721     70.570367
     143.19722     70.570371
     143.19722     70.570375
     143.19723      70.57038
     143.19723     70.570384
     143.19724     70.570388
     143.19724     70.570393
     143.19724     70.570397
     143.19725     70.570401
     143.19725     70.570406
     143.19726      70.57041
     143.19726     70.570414
     143.19727     70.570418
     143.19727     70.570423
     143.19727     70.570427
     143.19728     70.570431
     143.19728     70.570435
     143.19729     70.570439
     143.19729     70.570444
      143.1973     70.570448
      143.1973     70.570452
      143.1973     70.570456
     143.19731      70.57046
     143.19731     70.570464
     143.19732     70.570468
     143.19732     70.570472
     143.19733     70.570477
     143.19733     70.570481
     143.19733     70.570485
     143.19734     70.570489
     143.19734     70.570493
     143.19735     70.570497
     143.19735     70.570501
     143.19735     70.570505
     143.19736     70.570509
     143.19736     70.570513
     143.19737     70.570517
     143.19737     70.570521
     143.19737     70.570525
     143.19738     70.570529
     143.19738     70.570533
     143.19739     70.570537
     143.19739     70.570541
     143.19739     70.570544
      143.1974     70.570548
      143.1974     70.570552
     143.19741     70.570556
     143.19741      70.57056
     143.19741     70.570564
     143.19742     70.570568
     143.19742     70.570572
     143.19743     70.570575
     143.19743     70.570579
     143.19743     70.570583
     143.19744     70.570587
     143.19744     70.570591
     143.19745     70.570594
     143.19745     70.570598
     143.19745     70.570602
     143.19746     70.570606
     143.19746      70.57061
     143.19747     70.570613
     143.19747     70.570617
     143.19747     70.570621
     143.19748     70.570624
     143.19748     70.570628
     143.19748     70.570632
     143.19749     70.570635
     143.19749     70.570639
      143.1975     70.570643
      143.1975     70.570646
      143.1975      70.57065
     143.19751     70.570654
     143.19751     70.570657
     143.19751     70.570661
     143.19752     70.570665
     143.19752     70.570668
     143.19752     70.570672
     143.19753     70.570675
     143.19753     70.570679
     143.19754     70.570682
     143.19754     70.570686
     143.19754      70.57069
     143.19755     70.570693
     143.19755     70.570697
     143.19755       70.5707
     143.19756     70.570704
     143.19756     70.570707
     143.19756     70.570711
     143.19757     70.570714
     143.19757     70.570718
     143.19758     70.570721
     143.19758     70.570724
     143.19758     70.570728
     143.19759     70.570731
     143.19759     70.570735
     143.19759     70.570738
      143.1976     70.570742
      143.1976     70.570745
      143.1976     70.570748
     143.19761     70.570752
     143.19761     70.570755
     143.19761     70.570758
     143.19762     70.570762
     143.19762     70.570765
     143.19762     70.570768
     143.19763     70.570772
     143.19763     70.570775
     143.19763     70.570778
     143.19764     70.570782
     143.19764     70.570785
     143.19764     70.570788
     143.19765     70.570792
     143.19765     70.570795
     143.19765     70.570798
     143.19766     70.570801
     143.19766     70.570805
     143.19766     70.570808
     143.19767     70.570811
     143.19767     70.570814
     143.19767     70.570818
     143.19768     70.570821
     143.19768     70.570824
     143.19768     70.570827
     143.19769      70.57083
     143.19769     70.570833
     143.19769     70.570837
      143.1977      70.57084
      143.1977     70.570843
      143.1977     70.570846
     143.19771     70.570849
     143.19771     70.570852
     143.19771     70.570855
     143.19772     70.570859
     143.19772     70.570862
     143.19772     70.570865
     143.19772     70.570868
     143.19773     70.570871
     143.19773     70.570874
     143.19773     70.570877
     143.19774      70.57088
     143.19774     70.570883
     143.19774     70.570886
     143.19775     70.570889
     143.19775     70.570892
     143.19775     70.570895
     143.19776     70.570898
     143.19776     70.570901
     143.19776     70.570904
     143.19777     70.570907
     143.19777      70.57091
     143.19777     70.570913
     143.19777     70.570916
     143.19778     70.570919
     143.19778     70.570922
     143.19778     70.570925
     143.19779     70.570928
     143.19779     70.570931
     143.19779     70.570934
      143.1978     70.570936
      143.1978     70.570939
      143.1978     70.570942
      143.1978     70.570945
     143.19781     70.570948
     143.19781     70.570951
     143.19781     70.570954
     143.19782     70.570957
     143.19782     70.570959
     143.19782     70.570962
     143.19782     70.570965
     143.19783     70.570968
     143.19783     70.570971
     143.19783     70.570974
     143.19784     70.570976
     143.19784     70.570979
     143.19784     70.570982
     143.19784     70.570985
     143.19785     70.570987
     143.19785      70.57099
     143.19785     70.570993
     143.19786     70.570996
     143.19786     70.570998
     143.19786     70.571001
     143.19786     70.571004
     143.19787     70.571007
     143.19787     70.571009
     143.19787     70.571012
     143.19788     70.571015
     143.19788     70.571017
     143.19788      70.57102
     143.19788     70.571023
     143.19789     70.571026
     143.19789     70.571028
     143.19789     70.571031
     143.19789     70.571034
      143.1979     70.571036
      143.1979     70.571039
      143.1979     70.571041
      143.1979     70.571044
     143.19791     70.571047
     143.19791     70.571049
     143.19791     70.571052
     143.19792     70.571055
     143.19792     70.571057
     143.19792      70.57106
     143.19792     70.571062
     143.19793     70.571065
     143.19793     70.571067
     143.19793      70.57107
     143.19793     70.571073
     143.19794     70.571075
     143.19794     70.571078
     143.19794      70.57108
     143.19794     70.571083
     143.19795     70.571085
     143.19795     70.571088
     143.19795      70.57109
     143.19795     70.571093
     143.19796     70.571095
     143.19796     70.571098
     143.19796       70.5711
     143.19796     70.571103
     143.19797     70.571105
     143.19797     70.571108
     143.19797      70.57111
     143.19797     70.571112
     143.19798     70.571115
     143.19798     70.571117
     143.19798      70.57112
     143.19798     70.571122
     143.19799     70.571125
     143.19799     70.571127
     143.19799     70.571129
     143.19799     70.571132
       143.198     70.571134
       143.198     70.571137
       143.198     70.571139
       143.198     70.571141
     143.19801     70.571144
     143.19801     70.571146
     143.19801     70.571148
     143.19801     70.571151
     143.19802     70.571153
     143.19802     70.571156
     143.19802     70.571158
     143.19802      70.57116
     143.19803     70.571162
     143.19803     70.571165
     143.19803     70.571167
     143.19803     70.571169
     143.19804     70.571172
     143.19804     70.571174
     143.19804     70.571176
     143.19804     70.571179
     143.19804     70.571181
     143.19805     70.571183
     143.19805     70.571185
     143.19805     70.571188
     143.19805      70.57119
     143.19806     70.571192
     143.19806     70.571194
     143.19806     70.571197
     143.19806     70.571199
     143.19807     70.571201
     143.19807     70.571203
     143.19807     70.571205
     143.19807     70.571208
     143.19807      70.57121
     143.19808     70.571212
     143.19808     70.571214
     143.19808     70.571216
     143.19808     70.571219
     143.19809     70.571221
     143.19809     70.571223
     143.19809     70.571225
     143.19809     70.571227
     143.19809     70.571229
      143.1981     70.571232
      143.1981     70.571234
      143.1981     70.571236
      143.1981     70.571238
      143.1981      70.57124
     143.19811     70.571242
     143.19811     70.571244
     143.19811     70.571246
     143.19811     70.571248
     143.19812     70.571251
     143.19812     70.571253
     143.19812     70.571255
     143.19812     70.571257
     143.19812     70.571259
     143.19813     70.571261
     143.19813     70.571263
     143.19813     70.571265
     143.19813     70.571267
     143.19813     70.571269
     143.19814     70.571271
     143.19814     70.571273
     143.19814     70.571275
     143.19814     70.571277
     143.19815     70.571279
     143.19815     70.571281
     143.19815     70.571283
     143.19815     70.571285
     143.19815     70.571287
     143.19816     70.571289
     143.19816     70.571291
     143.19816     70.571293
     143.19816     70.571295
     143.19816     70.571297
     143.19817     70.571299
     143.19817     70.571301
     143.19817     70.571303
     143.19817     70.571305
     143.19817     70.571307
     143.19818     70.571309
     143.19818     70.571311
     143.19818     70.571313
     143.19818     70.571315
     143.19818     70.571317
     143.19819     70.571319
     143.19819     70.571321
     143.19819     70.571322
     143.19819     70.571324
     143.19819     70.571326
     143.19819     70.571328
      143.1982      70.57133
      143.1982     70.571332
      143.1982     70.571334
      143.1982     70.571336
      143.1982     70.571338
     143.19821     70.571339
     143.19821     70.571341
     143.19821     70.571343
     143.19821     70.571345
     143.19821     70.571347
     143.19822     70.571349
     143.19822      70.57135
     143.19822     70.571352
     143.19822     70.571354
     143.19822     70.571356
     143.19823     70.571358
     143.19823      70.57136
     143.19823     70.571361
     143.19823     70.571363
     143.19823     70.571365
     143.19823     70.571367
     143.19824     70.571369
     143.19824      70.57137
     143.19824     70.571372
     143.19824     70.571374
     143.19824     70.571376
     143.19825     70.571377
     143.19825     70.571379
     143.19825     70.571381
     143.19825     70.571383
     143.19825     70.571384
     143.19825     70.571386
     143.19826     70.571388
     143.19826      70.57139
     143.19826     70.571391
     143.19826     70.571393
     143.19826     70.571395
     143.19826     70.571397
     143.19827     70.571398
     143.19827       70.5714
     143.19827     70.571402
     143.19827     70.571403
     143.19827     70.571405
     143.19828     70.571407
     143.19828     70.571409
     143.19828      70.57141
     143.19828     70.571412
     143.19828     70.571414
     143.19828     70.571415
     143.19829     70.571417
     143.19829     70.571419
     143.19829      70.57142
     143.19829     70.571422
     143.19829     70.571423
     143.19829     70.571425
      143.1983     70.571427
      143.1983     70.571428
      143.1983      70.57143
      143.1983     70.571432
      143.1983     70.571433
      143.1983     70.571435
     143.19831     70.571437
     143.19831     70.571438
     143.19831      70.57144
     143.19831     70.571441
     143.19831     70.571443
     143.19831     70.571445
     143.19832     70.571446
     143.19832     70.571448
     143.19832     70.571449
     143.19832     70.571451
     143.19832     70.571452
     143.19832     70.571454
     143.19832     70.571456
     143.19833     70.571457
     143.19833     70.571459
     143.19833      70.57146
     143.19833     70.571462
     143.19833     70.571463
     143.19833     70.571465
     143.19834     70.571466
     143.19834     70.571468
     143.19834     70.571469
     143.19834     70.571471
     143.19834     70.571473
     143.19834     70.571474
     143.19835     70.571476
     143.19835     70.571477
     143.19835     70.571479
     143.19835      70.57148
     143.19835     70.571482
     143.19835     70.571483
     143.19835     70.571485
     143.19836     70.571486
     143.19836     70.571488
     143.19836     70.571489
     143.19836      70.57149
     143.19836     70.571492
     143.19836     70.571493
     143.19837     70.571495
     143.19837     70.571496
     143.19837     70.571498
     143.19837     70.571499
     143.19837     70.571501
     143.19837     70.571502
     143.19837     70.571504
     143.19838     70.571505
     143.19838     70.571506
     143.19838     70.571508
     143.19838     70.571509
     143.19838     70.571511
     143.19838     70.571512
     143.19838     70.571514
     143.19839     70.571515
     143.19839     70.571516
     143.19839     70.571518
     143.19839     70.571519
     143.19839     70.571521
     143.19839     70.571522
     143.19839     70.571523
      143.1984     70.571525
      143.1984     70.571526
      143.1984     70.571528
      143.1984     70.571529
      143.1984      70.57153
      143.1984     70.571532
      143.1984     70.571533
     143.19841     70.571534
     143.19841     70.571536
     143.19841     70.571537
     143.19841     70.571538
     143.19841      70.57154
     143.19841     70.571541
     143.19841     70.571542
     143.19841     70.571544
     143.19842     70.571545
     143.19842     70.571546
     143.19842     70.571548
     143.19842     70.571549
     143.19842      70.57155
     143.19842     70.571552
     143.19842     70.571553
     143.19843     70.571554
     143.19843     70.571556
     143.19843     70.571557
     143.19843     70.571558
     143.19843      70.57156
     143.19843     70.571561
     143.19843     70.571562
     143.19844     70.571563
     143.19844     70.571565
     143.19844     70.571566
     143.19844     70.571567
     143.19844     70.571569
     143.19844      70.57157
     143.19844     70.571571
     143.19844     70.571572
     143.19845     70.571574
     143.19845     70.571575
     143.19845     70.571576
     143.19845     70.571577
     143.19845     70.571579
     143.19845      70.57158
     143.19845     70.571581
     143.19845     70.571582
     143.19846     70.571584
     143.19846     70.571585
     143.19846     70.571586
     143.19846     70.571587
     143.19846     70.571589
     143.19846      70.57159
     143.19846     70.571591
     143.19846     70.571592
     143.19847     70.571593
     143.19847     70.571595
     143.19847     70.571596
     143.19847     70.571597
     143.19847     70.571598
     143.19847     70.571599
     143.19847     70.571601
     143.19847     70.571602
     143.19848     70.571603
     143.19848     70.571604
     143.19848     70.571605
     143.19848     70.571606
     143.19848     70.571608
     143.19848     70.571609
     143.19848      70.57161
     143.19848     70.571611
     143.19848     70.571612
     143.19849     70.571613
     143.19849     70.571615
     143.19849     70.571616
     143.19849     70.571617
     143.19849     70.571618
     143.19849     70.571619
     143.19849      70.57162
     143.19849     70.571621
      143.1985     70.571623
      143.1985     70.571624
      143.1985     70.571625
      143.1985     70.571626
      143.1985     70.571627
      143.1985     70.571628
      143.1985     70.571629
      143.1985      70.57163
      143.1985     70.571632
     143.19851     70.571633
     143.19851     70.571634
     143.19851     70.571635
     143.19851     70.571636
     143.19851     70.571637
     143.19851     70.571638
     143.19851     70.571639
     143.19851      70.57164
     143.19851     70.571641
     143.19852     70.571643
     143.19852     70.571644
     143.19852     70.571645
     143.19852     70.571646
     143.19852     70.571647
     143.19852     70.571648
     143.19852     70.571649
     143.19852      70.57165
     143.19852     70.571651
     143.19853     70.571652
     143.19853     70.571653
     143.19853     70.571654
     143.19853     70.571655
     143.19853     70.571656
     143.19853     70.571657
     143.19853     70.571658
     143.19853     70.571659
     143.19853     70.571661
     143.19854     70.571662
     143.19854     70.571663
     143.19854     70.571664
     143.19854     70.571665
     143.19854     70.571666
     143.19854     70.571667
     143.19854     70.571668
     143.19854     70.571669
     143.19854      70.57167
     143.19854     70.571671
     143.19855     70.571672
     143.19855     70.571673
     143.19855     70.571674
     143.19855     70.571675
     143.19855     70.571676
     143.19855     70.571677
     143.19855     70.571678
     143.19855     70.571679
     143.19855      70.57168
     143.19855     70.571681
     143.19856     70.571682
     143.19856     70.571683
     143.19856     70.571684
     143.19856     70.571685
     143.19856     70.571686
     143.19856     70.571687
     143.19856     70.571688
     143.19856     70.571688
     143.19856     70.571689
     143.19856      70.57169
     143.19857     70.571691
     143.19857     70.571692
     143.19857     70.571693
     143.19857     70.571694
     143.19857     70.571695
     143.19857     70.571696
     143.19857     70.571697
     143.19857     70.571698
     143.19857     70.571699
     143.19857       70.5717
     143.19858     70.571701
     143.19858     70.571702
     143.19858     70.571703
     143.19858     70.571704
     143.19858     70.571705
     143.19858     70.571705
     143.19858     70.571706
     143.19858     70.571707
     143.19858     70.571708
     143.19858     70.571709
     143.19858      70.57171
     143.19859     70.571711
     143.19859     70.571712
     143.19859     70.571713
     143.19859     70.571714
     143.19859     70.571715
     143.19859     70.571715
     143.19859     70.571716
     143.19859     70.571717
     143.19859     70.571718
     143.19859     70.571719
     143.19859      70.57172
      143.1986     70.571721
      143.1986     70.571722
      143.1986     70.571722
      143.1986     70.571723
      143.1986     70.571724
      143.1986     70.571725
      143.1986     70.571726
      143.1986     70.571727
      143.1986     70.571728
      143.1986     70.571729
      143.1986     70.571729
     143.19861      70.57173
     143.19861     70.571731
     143.19861     70.571732
     143.19861     70.571733
     143.19861     70.571734
     143.19861     70.571735
     143.19861     70.571735
     143.19861     70.571736
     143.19861     70.571737
     143.19861     70.571738
     143.19861     70.571739
     143.19861      70.57174
     143.19862      70.57174
     143.19862     70.571741
     143.19862     70.571742
     143.19862     70.571743
     143.19862     70.571744
     143.19862     70.571745
     143.19862     70.571745
     143.19862     70.571746
     143.19862     70.571747
     143.19862     70.571748
     143.19862     70.571749
     143.19862     70.571749
     143.19863      70.57175
     143.19863     70.571751
     143.19863     70.571752
     143.19863     70.571753
     143.19863     70.571753
     143.19863     70.571754
     143.19863     70.571755
     143.19863     70.571756
     143.19863     70.571757
     143.19863     70.571757
     143.19863     70.571758
     143.19863     70.571759
     143.19864      70.57176
     143.19864      70.57176
     143.19864     70.571761
     143.19864     70.571762
     143.19864     70.571763
     143.19864     70.571764
     143.19864     70.571764
     143.19864     70.571765
     143.19864     70.571766
     143.19864     70.571767
     143.19864     70.571767
     143.19864     70.571768
     143.19864     70.571769
     143.19865      70.57177
     143.19865      70.57177
     143.19865     70.571771
     143.19865     70.571772
     143.19865     70.571773
     143.19865     70.571773
     143.19865     70.571774
     143.19865     70.571775
     143.19865     70.571776
     143.19865     70.571776
     143.19865     70.571777
     143.19865     70.571778
     143.19865     70.571779
     143.19866     70.571779
     143.19866      70.57178
     143.19866     70.571781
     143.19866     70.571781
     143.19866     70.571782
     143.19866     70.571783
     143.19866     70.571784
     143.19866     70.571784
     143.19866     70.571785
     143.19866     70.571786
     143.19866     70.571787
     143.19866     70.571787
     143.19866     70.571788
     143.19866     70.571789
     143.19867     70.571789
     143.19867      70.57179
     143.19867     70.571791
     143.19867     70.571791
     143.19867     70.571792
     143.19867     70.571793
     143.19867     70.571794
     143.19867     70.571794
     143.19867     70.571795
     143.19867     70.571796
     143.19867     70.571796
     143.19867     70.571797
     143.19867     70.571798
     143.19867     70.571798
     143.19868     70.571799
     143.19868       70.5718
     143.19868       70.5718
     143.19868     70.571801
     143.19868     70.571802
     143.19868     70.571802
     143.19868     70.571803
     143.19868     70.571804
     143.19868     70.571804
     143.19868     70.571805
     143.19868     70.571806
     143.19868     70.571806
     143.19868     70.571807
     143.19868     70.571808
     143.19869     70.571808
     143.19869     70.571809
     143.19869      70.57181
     143.19869      70.57181
     143.19869     70.571811
     143.19869     70.571812
     143.19869     70.571812
     143.19869     70.571813
     143.19869     70.571814
     143.19869     70.571814
     143.19869     70.571815
     143.19869     70.571815
     143.19869     70.571816
     143.19869     70.571817
     143.19869     70.571817
     143.19869     70.571818
      143.1987     70.571819
      143.1987     70.571819
      143.1987      70.57182
      143.1987      70.57182
      143.1987     70.571821
      143.1987     70.571822
      143.1987     70.571822
      143.1987     70.571823
      143.1987     70.571824
      143.1987     70.571824
      143.1987     70.571825
      143.1987     70.571825
      143.1987     70.571826
      143.1987     70.571827
      143.1987     70.571827
      143.1987     70.571828
     143.19871     70.571828
     143.19871     70.571829
     143.19871      70.57183
     143.19871      70.57183
     143.19871     70.571831
     143.19871     70.571831
     143.19871     70.571832
     143.19871     70.571833
     143.19871     70.571833
     143.19871     70.571834
     143.19871     70.571834
     143.19871     70.571835
     143.19871     70.571836
     143.19871     70.571836
     143.19871     70.571837
     143.19871     70.571837
     143.19872     70.571838
     143.19872     70.571838
     143.19872     70.571839
     143.19872      70.57184
     143.19872      70.57184
     143.19872     70.571841
     143.19872     70.571841
     143.19872     70.571842
     143.19872     70.571842
     143.19872     70.571843
     143.19872     70.571844
     143.19872     70.571844
     143.19872     70.571845
     143.19872     70.571845
     143.19872     70.571846
     143.19872     70.571846
     143.19872     70.571847
     143.19873     70.571848
     143.19873     70.571848
     143.19873     70.571849
     143.19873     70.571849
     143.19873      70.57185
     143.19873      70.57185
     143.19873     70.571851
     143.19873     70.571851
     143.19873     70.571852
     143.19873     70.571852
     143.19873     70.571853
     143.19873     70.571854
     143.19873     70.571854
     143.19873     70.571855
     143.19873     70.571855
     143.19873     70.571856
     143.19873     70.571856
     143.19873     70.571857
     143.19873     70.571857
     143.19874     70.571858
     143.19874     70.571858
     143.19874     70.571859
     143.19874     70.571859
     143.19874      70.57186
     143.19874      70.57186
     143.19874     70.571861
     143.19874     70.571861
     143.19874     70.571862
     143.19874     70.571862
     143.19874     70.571863
     143.19874     70.571864
     143.19874     70.571864
     143.19874     70.571865
     143.19874     70.571865
     143.19874     70.571866
     143.19874     70.571866
     143.19874     70.571867
     143.19874     70.571867
     143.19875     70.571868
     143.19875     70.571868
     143.19875     70.571869
     143.19875     70.571869
     143.19875      70.57187
     143.19875      70.57187
     143.19875     70.571871
     143.19875     70.571871
     143.19875     70.571872
     143.19875     70.571872
     143.19875     70.571873
     143.19875     70.571873
     143.19875     70.571874
     143.19875     70.571874
     143.19875     70.571874
     143.19875     70.571875
     143.19875     70.571875
     143.19875     70.571876
     143.19875     70.571876
     143.19875     70.571877
     143.19876     70.571877
     143.19876     70.571878
     143.19876     70.571878
     143.19876     70.571879
     143.19876     70.571879
     143.19876      70.57188
     143.19876      70.57188
     143.19876     70.571881
     143.19876     70.571881
     143.19876     70.571882
     143.19876     70.571882
     143.19876     70.571883
     143.19876     70.571883
     143.19876     70.571883
     143.19876     70.571884
     143.19876     70.571884
     143.19876     70.571885
     143.19876     70.571885
     143.19876     70.571886
     143.19876     70.571886
     143.19876     70.571887
     143.19877     70.571887
     143.19877     70.571888
     143.19877     70.571888
     143.19877     70.571888
     143.19877     70.571889
     143.19877     70.571889
     143.19877      70.57189
     143.19877      70.57189
     143.19877     70.571891
     143.19877     70.571891
     143.19877     70.571892
     143.19877     70.571892
     143.19877     70.571892
     143.19877     70.571893
     143.19877     70.571893
     143.19877     70.571894
     143.19877     70.571894
     143.19877     70.571895
     143.19877     70.571895
     143.19877     70.571895
